"編號",附議時間,居住縣市,鄉鎮市區,附議人匿稱,附議原因
No.1,2018-03-03 17:38:23,彰化縣,彰化市,黃核統,
No.2,2018-03-05 21:02:43,臺中市,西屯區,Tim,支持比照北市一樣的高架道路，減少市區道路負擔，把道路更多讓給公車及計程車。
No.3,2018-03-31 08:45:53,高雄市,左營區,Victor,支持興建，可更有效使高高屏地區結合共榮發展

